ID,bstatus,trans_cf_td,trans_ca_cl,trans_re_ta,trans_ni_ta,trans_td_ta,trans_s_ta,trans_wc_ta,trans_wc_s,trans_c_cl,trans_cl_e,trans_in_s,trans_mve_td
6,1,1.369139133,0.144138998,6.255361572,7.909393657,0.393035736,0.242623844,6.618682443,1.615462049,0.05316777,5.74877217,0.488369022,4.73E-06
11,1,1.369164004,0.188071317,6.262854261,7.936313723,0.237531173,0.343007965,6.634408659,1.615488533,0.049141329,5.752794557,0.485273897,9.94E-05
13,1,1.368901595,0.224575283,6.264188467,7.90203301,0.098729636,0.435749678,6.658344325,1.615514315,0.121041012,5.752106171,0.488194988,1.07E-04
18,1,1.369117083,0.040177332,6.246537503,7.892469531,0.491078941,0.368893726,6.506554739,1.615114592,0.049020308,5.746864129,0.477944582,1.46E-06
22,1,1.369048285,0.041741227,6.218458879,7.906936735,0.153739908,0.052163088,6.586857008,1.614527252,0.052408401,5.780923495,0.486316191,4.51E-05
25,1,1.369155952,0.121966887,6.260560414,7.915615078,0.444956855,0.199020595,6.60727084,1.615402324,0.074455047,5.744722411,0.475469084,1.09E-05
26,1,1.369156149,0.116351301,6.26021675,7.930942577,0.220746092,0.31970257,6.602934863,1.615386127,0.052956492,5.759555563,0.489021472,2.88E-04
31,1,1.369118917,0.233615094,6.26109984,7.908191889,0.269783512,0.30303871,6.63409135,1.615504891,0.065784666,5.751671953,0.478121096,8.48E-05
33,1,1.369152694,0.080658191,6.235808373,7.924514492,0.340733626,0.62928843,6.576409057,1.615365376,0.060442981,5.748407035,0.474013821,3.25E-05
43,1,1.369166006,0.070044412,6.266389808,7.938539862,0.33082759,0.140193524,6.596905576,1.615289734,0.072154595,5.751910989,0.475088927,1.50E-04
45,1,1.369116831,0.163666622,6.254527994,7.889494718,0.511552733,0.573941463,6.614368142,1.615410774,0.091956945,5.750396937,0.47549824,1.02E-05
52,1,1.369077562,0.071237542,6.254000053,7.890982361,0.324654356,0.456384704,6.550064339,1.615284674,0.046387762,5.743698415,0.485195014,1.84E-04
56,1,1.369154541,0.0975524,6.259427256,7.916287975,0.437740508,0.525822205,6.597651887,1.61538563,0.049851292,5.746660686,0.473454095,1.60E-05
58,1,1.369128788,0.068654591,6.265143521,7.912954002,0.408984295,0.361216994,6.567395334,1.615283627,0.054982088,5.760030782,0.478550129,1.05E-05
67,1,1.36914627,0.164020883,6.257790626,7.909151575,0.423823736,0.519012641,6.627864916,1.615434993,0.054599043,1,0.485701973,1.06E-05
68,1,1.369186924,0.114815929,6.253946032,7.940933872,0.227514911,0.415415806,6.603379691,1.615391991,0.056280952,5.749075572,0.478864715,2.10E-05
70,1,1.369141523,0.160365185,6.258015989,7.908026701,0.456052271,0.118523753,6.609244524,1.615430911,0.056989203,5.75036394,0.477996272,8.45E-06
71,1,1.369134474,0.060097921,6.252330491,7.898892668,0.47515459,0.364550847,6.583403966,1.615331797,0.043102861,5.748758123,0.473369464,2.24E-05
74,1,1.369153171,0.147338123,6.263863471,7.931970479,0.289156394,0.199528605,6.611424636,1.615430858,0.055551335,5.752466509,0.480307421,3.33E-06
79,1,1.367387896,0.111054733,6.240658951,7.848428425,0.041375555,0.232095907,6.600779377,1.615365716,0.096705534,5.75352283,0.477563331,7.10E-04
86,1,1.369160303,0.277418356,6.262836851,7.933173304,0.186288486,0.329450533,6.653676043,1.615559842,0.052830338,5.751583096,0.494002646,1.70E-04
87,1,1.369195727,0.252846306,6.269868458,7.934113266,0.19245216,0.433468138,6.651521668,1.6155,0.055287033,5.75182818,0.474269838,3.13E-04
90,1,1.369175974,0.209742156,6.088424382,7.932886007,0.022076975,0.261649178,6.653405786,1.615621119,0.043493124,5.753997387,0.521128412,0.002074265
93,1,1.369120407,0.046035516,6.250077783,7.896093647,0.538893533,0.273927418,6.535926606,1.615086448,0.059793945,5.747479174,0.483078352,2.79E-06
94,1,1.369146588,0.016983702,6.260179071,7.921783749,0.438995255,0.30725722,6.527743195,1.615103679,0.049566161,5.784391396,0.474085941,1.79E-05
95,1,1.368727247,0.134056475,6.223091292,7.836809358,0.161031761,0.219530393,6.613471471,1.61543957,0.048399185,5.752314161,0.478916506,0.004991017
96,1,1.369076133,0.109018972,6.265834334,7.908455129,0.203901448,0.66960348,6.600070706,1.615393568,0.065172799,5.756313045,0.477675104,2.79E-05
101,1,1.369152298,0.046542633,6.261537952,7.926879799,0.289316307,0.425923419,6.579005948,1.615336671,0.057353474,5.752693148,0.475436394,3.99E-05
102,1,1.369160929,0.216628761,6.270912267,7.93275848,0.208605446,0.52874851,6.634171047,1.615443964,0.06485839,5.751797137,0.482416043,5.68E-05
111,1,1.369149584,0.115352868,6.266047991,7.930855881,0.331239459,0.352802436,6.603321302,1.615389301,0.044701629,5.755179525,0.482561745,1.35E-05
113,1,1.369146441,0.09798317,6.25288424,7.928308723,0.326208277,0.375118124,6.596452695,1.615371137,0.045729205,5.753401362,0.482128031,4.20E-05
115,1,1.369121555,0.175218865,6.267329752,7.91668004,0.312899365,0.118521039,6.61676759,1.615533832,0.097308727,5.751738679,0.480513831,4.75E-05
116,1,1.369143723,0.013651654,6.250798007,7.904873058,0.527553654,0.106855662,6.50632566,1.61383101,0.044566997,5.74231228,0.4770839,3.52E-06
117,1,1.369109717,0.013364084,6.266014819,7.918926239,0.179468924,0.09274009,6.579645115,1.614882586,0.044336162,5.75170393,0.474514997,1.33E-04
120,1,1.369169987,0.202755169,6.271295214,7.935898095,0.18454683,0.283339171,6.619112979,1.615451873,0.044947358,5.751430793,0.478232791,5.70E-05
121,1,1.369151223,0.068700203,6.255896307,7.932173617,0.461774681,0.473800838,6.557421899,1.615305717,0.055723872,5.737928372,0.480798632,6.36E-06
124,1,1.369154326,0.151757426,6.271072871,7.93237103,0.242373073,0.503194819,6.619596865,1.615422507,0.063904125,5.752490994,0.483021565,2.51E-05
134,1,1.368647791,0.159031535,6.249764401,7.883304323,0.075032788,0.637286555,6.615958718,1.615410771,0.147903403,5.750255223,0.47527063,1.05E-05
135,1,1.369161836,0.104556894,6.263479955,7.937109403,0.360568651,0.240438187,6.594420819,1.615333533,0.041722622,5.75666038,0.483459288,1.67E-04
140,1,1.369132816,0.122621768,6.269240627,7.920729136,0.36095316,0.170983054,6.607986925,1.615408732,0.046966537,5.754201483,0.542676079,1.45E-05
141,1,1.369154822,0.200664397,6.269673263,7.932655189,0.341170699,0.550178298,6.641359976,1.615451724,0.07093118,5.75388921,0.474622735,2.54E-05
144,1,1.369079353,0.117690369,6.257365201,7.904261361,0.26705461,0.307452197,6.604043225,1.61538944,0.049791857,5.759979027,0.502093688,3.73E-04
147,1,1.369070105,0.06708917,6.216620317,7.921667495,0.10512979,0.416328547,6.578499247,1.615333091,0.063435852,5.75354063,0.476240718,2.55E-04
150,1,1.369149943,0.091455928,6.263514922,7.925060875,0.373788832,0.467003703,6.58681263,1.615360949,0.066551853,5.797332791,0.479240339,1.20E-05
151,1,1.369154741,0.092358361,6.2622783,7.923671489,0.507757363,0.25068198,6.5989349,1.615359978,0.067537758,5.746585057,0.473836462,2.76E-05
152,1,1.369097765,0.039160883,6.211065764,7.772807295,0.544209214,0.357238576,6.433605994,1.614884861,0.043456654,5.748666428,0.489719506,3.66E-05
154,1,1.369166866,0.090011453,6.26002383,7.937018644,0.246066481,0.245389062,6.593760367,1.615331984,0.046879346,5.746550874,0.477998453,4.24E-05
155,1,1.36915002,0.056782895,6.268498188,7.931874149,0.312953064,0.159775129,6.571202569,1.61507077,0.062391801,5.753294258,0.480990939,3.34E-05
157,1,1.369074381,0.054588934,6.221073471,7.796778769,0.657458995,0.44866213,6.473280366,1.615122117,0.041960657,5.74850618,0.489737549,8.26E-05
158,1,1.369111023,0.177993466,6.264313672,7.905121777,0.318501751,0.578214308,6.623808753,1.615423453,0.106609743,5.752731708,0.478259138,2.75E-05
159,1,1.369155573,0.162613144,6.261242649,7.93289926,0.325515708,0.466696008,6.617562902,1.615421459,0.041744878,5.752674474,0.481208215,1.10E-05
168,1,1.369086953,0.114556955,6.235472377,7.866343222,0.510588638,0.451306067,6.603614004,1.615393572,0.044941152,5.749117113,0.481798582,1.68E-05
172,1,1.369120695,0.204495318,6.270109887,7.920196454,0.223371629,0.678130657,6.646184097,1.615439904,0.070053686,5.753354094,0.482302197,6.73E-05
173,1,1.369136218,0.047239492,6.252529674,7.910215133,0.55214583,0.199751406,6.579019777,1.615208929,0.101259083,5.74927367,0.473558377,7.75E-07
175,1,1.369141434,0.082552875,6.260632807,7.919371463,0.29820704,0.350421668,6.59235766,1.615355229,0.046697594,5.752630275,0.473245735,3.60E-05
180,1,1.36914807,0.15209944,6.267307887,7.929017903,0.35090911,0.453411397,6.623378922,1.615434525,0.076008289,5.755962586,0.488334636,2.76E-06
181,1,1.369140916,0.147480266,6.247224322,7.923097515,0.354138631,0.569572577,6.617570686,1.615415382,0.050678373,5.734813247,0.476463461,2.04E-05
183,1,1.369153798,0.140860712,6.2602437,7.927698098,0.132697303,0.423149756,6.608722732,1.615404602,0.194234251,5.748845172,0.473532426,2.08E-05
184,1,1.369138874,0.246997678,6.25138134,7.914557936,0.429178496,0.247609654,6.642402519,1.615582114,0.069592015,5.761958276,0.502127817,6.34E-06
187,1,1.369110578,0.071150403,6.255678805,7.905417563,0.31015396,0.311279304,6.590574386,1.615339922,0.05851652,5.753988499,0.474544887,1.78E-04
188,1,1.369160477,0.199137757,6.268084846,7.926247408,0.332369509,0.475952738,6.635075879,1.615454277,0.051204308,5.752443229,0.48738552,2.13E-05
195,1,1.36916637,0.220936701,6.257663092,7.893286176,0.261894167,0.571083815,6.64174464,1.615448931,0.072012934,5.752220308,0.478510772,1.44E-04
208,1,1.36914126,0.029136981,6.215379949,7.807184294,0.72084267,0.16964899,6.563259544,1.615028541,0.044449423,5.75029398,0.473899665,5.41E-06
209,1,1.369109539,0.133723097,6.257380478,7.897336947,0.427511964,0.408894812,6.615519717,1.615421439,0.046181527,5.738164411,0.485833002,2.86E-05
213,1,1.36912866,0.146006808,6.26150614,7.924031429,0.240130233,0.385240715,6.624869114,1.615448602,0.038872252,5.814974899,0.490203211,1.11E-05
214,1,1.369153581,0.141895154,6.269250265,7.935863621,0.288741322,0.383198217,6.620064836,1.615435975,0.046165133,5.753860283,0.490169103,2.08E-05
216,1,1.368960984,0.113384046,6.192655321,7.830185473,0.325294863,0.109125888,6.601090353,1.615310096,0.047212535,5.749917425,0.577605093,6.31E-04
224,1,1.369133114,0.023804411,6.249497608,7.909317213,0.519331545,0.127824136,6.49586203,1.614034183,0.04221675,5.747547996,0.477036731,7.37E-06
225,1,1.36903002,0.11503633,6.258723043,7.907033575,0.138533,0.424849266,6.604746889,1.615395439,0.092970706,5.755279633,0.474812419,7.26E-05
233,1,1.369095867,0.08505547,6.24941182,7.880575846,0.440616297,0.484345688,6.580765325,1.615352155,0.042954319,5.692743404,0.477344016,2.18E-05
237,1,1.369152902,0.730002329,6.265137711,7.932583862,0.416229239,0.307386576,6.690141413,1.615715439,0.082451811,5.751340015,0.491891808,1.35E-05
253,1,1.369154258,0.143721816,6.266718333,7.934090349,0.422553909,0.536392881,6.619443135,1.615419965,0.042502586,5.757994175,0.482207832,2.50E-05
255,1,1.369074552,0.06866423,6.239990072,7.884489337,0.331370096,0.160792345,6.589058606,1.615236369,0.042202074,5.735916299,0.485363127,1.92E-04
257,1,1.369146254,0.164129872,6.26631038,7.933492052,0.280956335,0.236090103,6.623315987,1.615489773,0.048056808,5.753015835,0.489106696,3.65E-05
266,1,1.369107013,0.118332906,6.262494943,7.920262236,0.160896567,0.248739702,6.606113124,1.615396011,0.054646256,5.751619553,0.483080004,1.97E-04
272,1,1.369052011,0.150339005,6.241954809,7.89305717,0.214994859,0.461907638,6.626635345,1.615440047,0.067898026,5.754122327,0.477635195,0.003911058
273,1,1.36915635,0.201670072,6.269143216,7.933351359,0.404951158,0.151325169,6.619081383,1.615520221,0.042177233,5.751887773,0.479503409,2.56E-05
275,1,1.368677027,0.18425571,6.225055508,7.861596153,0.112565276,0.286270138,6.641407047,1.615544437,0.095796294,5.752925281,0.491927295,0.00207321
281,1,1.368295521,0.070011631,6.254371766,7.878524683,0.045100377,0.434113155,6.570607673,1.615320058,0.076206182,5.758852936,0.473372222,2.32E-04
289,1,1.369123191,0.157050855,6.258892246,7.916746705,0.2802277,0.115543939,6.612995215,1.615484993,0.049802853,5.751386295,0.496080241,2.76E-04
299,1,1.368931179,0.048847605,6.237838652,7.877057725,0.160496175,0.5181835,6.583850828,1.615362542,0.07347658,5.752902081,0.47372338,2.93E-04
300,1,1.369170346,0.129464598,6.267683115,7.936834937,0.228758533,0.515441772,6.610900479,1.61540713,0.044477637,5.753085558,0.483896056,9.35E-05
301,1,1.369134839,0.28511249,6.259553853,7.914573439,0.490749221,0.335657071,6.636402806,1.615498044,0.049457747,5.749346617,0.483569975,2.34E-05
303,1,1.369150975,0.177393795,6.267118928,7.93105955,0.321263079,0.223501918,6.621808677,1.615487817,0.068265291,5.752919623,0.478385283,1.97E-04
319,1,1.369163848,0.132193338,6.265784915,7.934418193,0.259015579,0.483124474,6.610897685,1.615407881,0.048768423,5.753517528,0.481687486,3.63E-05
322,1,1.369097337,0.102266482,6.252707351,7.892858368,0.406294343,0.260891968,6.588401744,1.61531217,0.111608167,5.717213501,0.494590474,4.34E-04
330,1,1.369129174,0.072074138,6.259219827,7.91161183,0.448539238,0.344326421,6.584254593,1.615328282,0.046503412,5.799383076,0.473767921,1.68E-05
332,1,1.36762178,0.100771808,6.209883414,7.832355177,0.053859089,0.357314217,6.594026102,1.615361563,0.080698538,5.753940994,0.489434943,1.94E-04
335,1,1.368715319,1.008910244,6.253649648,7.838588877,0.136414359,0.112983009,6.615182207,1.615519399,0.520804139,5.750961644,0.474762393,2.35E-04
336,1,1.369140281,0.053779379,6.259828345,7.919323473,0.462562928,0.350693101,6.547434838,1.615216877,0.054991485,5.735251368,0.476493153,2.67E-06
343,1,1.368783975,0.039894391,6.155133588,7.778681995,0.25621542,0.80549398,6.396866071,1.615256861,0.041876727,5.74906302,0.478946817,3.01E-05
349,1,1.369016603,0.051915304,6.229278037,7.831706966,0.409847771,0.40922977,6.575845935,1.61532477,0.04468592,5.749005973,0.476377485,5.66E-05
357,1,1.369071947,0.019757898,6.161189551,7.816743803,0.623683676,0.235279294,6.364503792,1.614091464,0.041830541,5.749424783,0.48788804,1.22E-05
363,1,1.369132803,0.159439502,6.264665644,7.92556248,0.28470524,0.352420474,6.634740535,1.615486052,0.043509245,5.754274901,0.4922293,5.21E-05
369,1,1.369155466,0.109363331,6.249108466,7.932870532,0.29953451,0.36146694,6.598444911,1.615375297,0.057786554,5.747239033,0.481596199,1.34E-05
370,1,1.369146368,0.193524695,6.25459776,7.926684882,0.428059166,0.361322764,6.643460679,1.61550882,0.045662693,5.749318748,0.494098985,2.24E-05
371,1,1.369151666,0.091169739,6.262990165,7.929290213,0.36277921,0.318978685,6.598579324,1.615370557,0.097624829,5.77282195,0.474197034,1.42E-05
388,1,1.369156149,0.116351301,6.26021675,7.930942577,0.220746092,0.31970257,6.602934863,1.615386127,0.052956492,5.759555563,0.489021472,2.88E-04
391,1,1.36910496,0.098846798,6.257045251,7.905558039,0.341094624,0.555351173,6.583664749,1.615366679,0.042283134,5.734973559,0.481489698,3.05E-05
395,1,1.369152694,0.080658191,6.235808373,7.924514492,0.340733626,0.62928843,6.576409057,1.615365376,0.060442981,5.748407035,0.474013821,3.25E-05
397,1,1.369153769,0.246227399,6.27099551,7.932783015,0.254838234,0.202352401,6.655064596,1.61572547,0.047388267,5.75178625,0.52519916,5.30E-05
400,1,1.369144651,0.125727969,6.26862717,7.915653698,0.621223722,0.684531467,6.608435388,1.615402069,0.044795495,5.750427308,0.476794019,5.26E-06
403,1,1.369142248,0.051386239,6.256223668,7.920187773,0.531191657,0.356875059,6.525089284,1.61515495,0.042857838,5.745380242,0.486256619,1.85E-06
404,1,1.369153399,0.272530384,6.256562136,7.933049609,0.453500916,0.378107485,6.649786956,1.615519121,0.047956988,5.747567497,0.483033589,5.30E-06
413,1,1.369135629,0.109930931,6.253571145,7.921789564,0.289143803,0.517300663,6.600336237,1.615389626,0.05233156,5.755117733,0.47932528,8.35E-05
414,1,1.369077562,0.071237542,6.254000053,7.890982361,0.324654356,0.456384704,6.550064339,1.615284674,0.046387762,5.743698415,0.485195014,1.84E-04
420,1,1.369128788,0.068654591,6.265143521,7.912954002,0.408984295,0.361216994,6.567395334,1.615283627,0.054982088,5.760030782,0.478550129,1.05E-05
425,1,1.369144851,0.085534664,6.140744355,7.922778783,0.583251823,0.559901658,6.56572538,1.615341525,0.054688434,5.749857313,0.473955376,8.95E-06
427,1,1.369141407,0.088847686,6.190147736,7.908935707,0.630038349,0.436657811,6.580735922,1.615342986,0.05381226,5.74989615,0.476112013,1.66E-06
432,1,1.369141523,0.160365185,6.258015989,7.908026701,0.456052271,0.118523753,6.609244524,1.615430911,0.056989203,5.75036394,0.477996272,8.45E-06
434,1,1.369145293,0.048858296,6.245396454,7.92371404,0.451861665,0.279182153,6.590783836,1.615330517,0.085595455,5.737563621,0.473249844,4.09E-05
435,1,1.368867448,0.172463174,6.139921778,7.769677757,0.339190794,0.096156266,6.636479232,1.615932898,0.042866349,5.75324788,0.509042044,0.005451224
438,1,1.369163966,0.139899566,6.26731443,7.939680386,0.379096615,0.37368654,6.615890436,1.615425615,0.048546247,5.755866868,0.488254562,3.24E-05
442,1,1.36917554,0.157477865,6.266604774,7.941401563,0.288201625,0.237129228,6.619004845,1.615465772,0.071411715,5.751947821,0.4780679,6.33E-04
447,1,1.369150769,0.200713697,6.267892313,7.927162066,0.269507418,0.341259362,6.629846569,1.615474432,0.048146846,5.752034445,0.480908903,5.03E-05
457,1,1.368727247,0.134056475,6.223091292,7.836809358,0.161031761,0.219530393,6.613471471,1.61543957,0.048399185,5.752314161,0.478916506,0.004991017
459,1,1.369154747,0.2639928,6.269769295,7.933215691,0.325284786,0.423393066,6.643444837,1.615485064,0.046093721,5.752058909,0.484676461,1.30E-05
463,1,1.369152298,0.046542633,6.261537952,7.926879799,0.289316307,0.425923419,6.579005948,1.615336671,0.057353474,5.752693148,0.475436394,3.99E-05
472,1,1.369138916,0.093494339,6.262026504,7.925094399,0.353121659,0.050380927,6.594102122,1.614808925,0.073198733,5.755455585,0.484566886,5.15E-04
475,1,1.369146441,0.09798317,6.25288424,7.928308723,0.326208277,0.375118124,6.596452695,1.615371137,0.045729205,5.753401362,0.482128031,4.20E-05
478,1,1.369143723,0.013651654,6.250798007,7.904873058,0.527553654,0.106855662,6.50632566,1.61383101,0.044566997,5.74231228,0.4770839,3.52E-06
479,1,1.369109717,0.013364084,6.266014819,7.918926239,0.179468924,0.09274009,6.579645115,1.614882586,0.044336162,5.75170393,0.474514997,1.33E-04
482,1,1.369169987,0.202755169,6.271295214,7.935898095,0.18454683,0.283339171,6.619112979,1.615451873,0.044947358,5.751430793,0.478232791,5.70E-05
496,1,1.368647791,0.159031535,6.249764401,7.883304323,0.075032788,0.637286555,6.615958718,1.615410771,0.147903403,5.750255223,0.47527063,1.05E-05
501,1,1.369112323,0.028332642,6.196476989,7.855791139,0.689859361,0.428949314,6.376095824,1.614886914,0.043229806,5.748883177,0.475080603,1.18E-06
510,1,1.369145957,0.045841749,6.246809997,7.91974458,0.446971281,0.342448542,6.565167861,1.615266697,0.041700365,5.744821367,0.476169721,1.18E-05
512,1,1.369149943,0.091455928,6.263514922,7.925060875,0.373788832,0.467003703,6.58681263,1.615360949,0.066551853,5.797332791,0.479240339,1.20E-05
527,1,1.369139009,0.130477645,6.253681217,7.924643402,0.397153292,0.308723757,6.610138449,1.615412311,0.042715632,5.756247174,0.485231357,1.11E-05
531,1,1.369121212,0.147590144,6.263755537,7.906967716,0.439610382,0.160979217,6.6108427,1.615435504,0.216348909,5.757063916,0.474041731,3.32E-06
533,1,1.36883369,0.126212345,6.249143102,7.877296382,0.13249047,0.659465527,6.610155736,1.615403991,0.041731475,5.754134369,0.481195926,9.69E-05
536,1,1.369153542,0.137434284,6.264615279,7.932054762,0.422007757,0.314682291,6.609469234,1.615409556,0.032267219,5.754484837,0.47512237,1.71E-05
537,1,1.369141434,0.082552875,6.260632807,7.919371463,0.29820704,0.350421668,6.59235766,1.615355229,0.046697594,5.752630275,0.473245735,3.60E-05
538,1,1.369104834,0.061723193,6.180217793,7.862390373,0.507216101,0.5939803,6.517913268,1.615286561,0.047992795,5.750005678,0.477534882,4.94E-06
546,1,1.369138874,0.246997678,6.25138134,7.914557936,0.429178496,0.247609654,6.642402519,1.615582114,0.069592015,5.761958276,0.502127817,6.34E-06
548,1,1.369147296,0.282944318,6.274528749,7.930229057,0.116124634,0.539303676,6.655197011,1.615474967,0.063634021,5.751509934,0.486856868,1.09E-04
553,1,1.369159663,0.214648928,6.268348989,7.933143999,0.216452465,0.57202694,6.64180505,1.61544887,0.064304981,5.752249299,0.483865567,6.18E-05
560,1,1.369134037,0.088643963,6.261168775,7.921226309,0.284621988,0.140383324,6.584051677,1.615149572,0.042905876,5.737664784,0.474827277,1.43E-05
573,1,1.369195981,0.025982909,6.226430454,7.979607642,0.542467092,0.298486033,6.512369758,1.615031298,0.042873483,5.748492187,0.474034534,6.36E-06
577,1,1.369148481,0.027759094,6.240879339,7.925553542,0.672289314,0.307660791,6.441460101,1.614785497,0.053744085,5.748632855,0.476418189,1.01E-06
590,1,1.36897998,0.086358212,6.261594225,7.828952462,0.347111336,0.625266283,6.578016412,1.615366812,0.052810479,5.771173563,0.480129187,9.78E-05
595,1,1.369095867,0.08505547,6.24941182,7.880575846,0.440616297,0.484345688,6.580765325,1.615352155,0.042954319,5.692743404,0.477344016,2.18E-05
616,1,1.369147722,0.212946033,6.217798287,7.916935386,0.523341402,0.308567927,6.646414292,1.615548546,0.12383743,5.749593152,0.482424927,1.81E-05
622,1,1.369150235,0.05901785,6.244103474,7.932147837,0.402613954,0.530459473,6.54279339,1.615299533,0.045463619,5.739376817,0.474209105,2.31E-05
623,1,1.369002117,0.14033085,6.217661456,7.888483801,0.193564637,0.462124255,6.618379926,1.615423442,0.111632422,5.753053203,0.483710246,3.06E-04
624,1,1.369094475,0.081835469,6.236096282,7.898250581,0.323243108,0.303686057,6.585781356,1.615319383,0.042386628,5.774342191,0.474337142,8.36E-04
631,1,1.36906351,0.094040222,6.113706288,7.860358643,0.401451697,0.357335111,6.590661101,1.615351456,0.043265645,5.746696158,0.482373392,5.25E-05
633,1,1.36914834,0.110211326,6.204954619,7.918548947,0.572246785,0.541482471,6.599628845,1.615389404,0.086696027,5.749629024,0.473126673,6.06E-06
639,1,1.369154284,0.059828116,6.265596141,7.931659089,0.28975452,0.41150441,6.572312888,1.615316931,0.043644272,5.753785708,0.478581419,5.02E-06
643,1,1.368295521,0.070011631,6.254371766,7.878524683,0.045100377,0.434113155,6.570607673,1.615320058,0.076206182,5.758852936,0.473372222,2.32E-04
644,1,1.369148227,0.009832406,6.258618662,7.926358436,0.458028638,0.260350703,6.509570396,1.614938862,0.050007285,5.73186368,0.473137477,2.44E-06
647,1,1.369155446,0.190614169,6.256497344,7.931982741,0.427248317,0.499104005,6.624363339,1.615431218,0.048201345,5.763747515,0.481760507,1.09E-05
648,1,1.369135058,0.047308167,6.265460108,7.916368856,0.417751624,0.335005368,6.549528779,1.615210718,0.044938308,5.759813029,0.473414552,5.30E-06
649,1,1.368930759,0.159976452,6.261304259,7.905736837,0.110487551,0.375462751,6.629938426,1.615464739,0.061327314,5.756126388,0.488012512,1.66E-05
661,1,1.368931179,0.048847605,6.237838652,7.877057725,0.160496175,0.5181835,6.583850828,1.615362542,0.07347658,5.752902081,0.47372338,2.93E-04
677,1,1.368761405,0.50181363,6.261445771,7.907357541,0.051677906,0.546169716,6.654295736,1.615471948,0.080162091,5.751457923,0.480321063,5.20E-04
683,1,1.369114069,0.0146251,6.246637567,7.870368821,0.612128433,0.291100784,6.450523191,1.614770332,0.042027553,5.747818561,0.473741036,5.28E-06
686,1,1.369161074,0.070626211,6.264993877,7.935692858,0.351499978,0.256562391,6.594756668,1.615340954,0.049486121,5.755390751,0.477127358,3.03E-05
689,1,1.369165278,0.147420846,6.265346126,7.9331255,0.144065356,0.522417323,6.620846358,1.615423167,0.053409766,5.75338818,0.483393484,2.65E-05
692,1,1.369129174,0.072074138,6.259219827,7.91161183,0.448539238,0.344326421,6.584254593,1.615328282,0.046503412,5.799383076,0.473767921,1.68E-05
693,1,1.369134311,0.144756642,6.265866208,7.928569935,0.174942283,0.248433581,6.615835369,1.615445549,0.05571775,5.752449476,0.490112243,2.14E-04
702,1,1.369133716,0.073593674,6.241457362,7.874201437,0.552561348,0.34301203,6.545268185,1.615203776,0.056604061,5.747296771,0.486725432,6.56E-06
707,1,1.369088786,0.125257485,6.251279931,7.910921656,0.208825287,0.258639549,6.607419804,1.615402551,0.168149986,5.751198147,0.47352127,5.47E-04
708,1,1.369099727,0.132605603,6.257102842,7.896140149,0.372766917,0.254732163,6.609195698,1.615411328,0.143388825,5.752094401,0.475645275,7.77E-05
709,1,1.369153938,0.031586129,6.254401224,7.928346494,0.441107602,0.328991815,6.53305119,1.615149917,0.054055315,5.853845446,0.473829124,6.50E-06
715,1,1.36911162,0.173295363,6.259668959,7.914675497,0.235342887,0.475077551,6.629212825,1.615443187,0.059684742,5.753390329,0.487767674,2.64E-05
717,1,1.36915696,0.272072464,6.267553246,7.934752881,0.303396889,0.436371275,6.639414642,1.615472133,0.045696128,5.751684639,0.483815481,1.82E-05
720,1,1.369156397,0.037484231,6.264543784,7.932007601,0.316348696,0.173604601,6.598652619,1.615331418,0.074014096,5.751425348,0.473206909,3.34E-05
721,1,1.369116795,0.00316706,6.100308003,7.85547342,0.756668378,0.116993055,5.972054256,1.606912061,0.041536457,5.749483916,0.49601842,4.28E-05
727,1,1.369132145,0.128745113,6.253291445,7.913276699,0.206239284,0.368480756,6.61128316,1.615412907,0.06752569,5.755897849,0.482942253,9.75E-06
741,1,1.369127442,0.132771456,6.26757775,7.918322947,0.325407228,0.249079669,6.61425732,1.61543737,0.056850785,5.753276487,0.501102729,1.43E-05
746,1,1.369048285,0.041741227,6.218458879,7.906936735,0.153739908,0.052163088,6.586857008,1.614527252,0.052408401,5.780923495,0.486316191,4.51E-05
752,1,1.36914544,0.033307393,6.238376541,7.892542679,0.35171072,0.23623769,6.456144923,1.614585445,0.043708849,5.748166935,0.473953862,6.76E-05
761,1,1.369149999,0.078551118,6.263599672,7.926400688,0.289981609,0.463183766,6.585342589,1.615357477,0.094008627,5.767050494,0.473280574,8.09E-05
762,1,1.369144651,0.125727969,6.26862717,7.915653698,0.621223722,0.684531467,6.608435388,1.615402069,0.044795495,5.750427308,0.476794019,5.26E-06
768,1,1.369130114,0.110671761,6.262669621,7.918744596,0.319739928,0.182947252,6.599860972,1.615345389,0.044106971,5.75432659,0.503872843,9.58E-06
771,1,1.369139096,0.129105489,6.259232488,7.919578095,0.467356572,0.281379342,6.611583193,1.61542015,0.048435986,5.74603788,0.480269278,1.32E-05
773,1,1.369103929,0.124940009,6.245671383,7.904300308,0.350075099,0.251677614,6.609778182,1.615414423,0.041618943,5.758124927,0.495550269,7.81E-05
782,1,1.369128788,0.068654591,6.265143521,7.912954002,0.408984295,0.361216994,6.567395334,1.615283627,0.054982088,5.760030782,0.478550129,1.05E-05
786,1,1.368855386,0.152725031,6.241191876,7.890981246,0.111515455,0.176966787,6.621181557,1.615514855,0.153677474,5.752154929,0.47635809,5.21E-04
795,1,1.369134474,0.060097921,6.252330491,7.898892668,0.47515459,0.364550847,6.583403966,1.615331797,0.043102861,5.748758123,0.473369464,2.24E-05
